sample_ID,amplicon,extraction_ID,replicate,alternative_ID,collection_year,collection_month,collection_day,location1,station,stratum,haul,start_dd_lat,stop_dd_lat,start_dd_long,stop_dd_long,Average_depth,depth_range,stratum_depth_meters,Bottom_type,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,elution_volume_microliters,additional_metadata,accompanying_data
e03846_B_rkfish,rkfish,e03846,B,29D,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,sample,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03847_B_rkfish,rkfish,e03847,B,29E,2023,7,27,GOA,418-99,150,29,56.50133333,56.4975,-135.4468333,-135.439,127.75,131-133,100-200,UT,field_blank,129,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:31,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03848_B_rkfish,rkfish,e03848,B,32A,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03849_B_rkfish,rkfish,e03849,B,32B,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03850_B_rkfish,rkfish,e03850,B,32C,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03851_B_rkfish,rkfish,e03851,B,32D,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,sample,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03852_B_rkfish,rkfish,e03852,B,32E,2023,7,29,GOA,427-86,80,32,55.91416667,55.907,-134.703,-134.696,114.75,124-126,0-100,UT,field_blank,125,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,12:45,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03853_B_rkfish,rkfish,e03853,B,36A,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03854_B_rkfish,rkfish,e03854,B,36B,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03855_B_rkfish,rkfish,e03855,B,36C,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03856_B_rkfish,rkfish,e03856,B,36D,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03857_B_rkfish,rkfish,e03857,B,36E,2023,7,30,GOA,428-75,151,36,55.43666667,55.4355,-134.4601667,-134.4546667,183,110,100-200,UT,field_blank,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,16:00,2023 GOA bottom trawl,P Rojas,JC,2024_12_30,Qiagen,vial,100,filter in ethanol,untrawlable
e03858_B_rkfish,rkfish,e03858,B,Extraction blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_30,Qiagen,vial,100,NA,NA
ABLG11527_B_rkfish,rkfish,ABLG11527,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC1_B_rkfish,rkfish,NTC1,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC2_B_rkfish,rkfish,NTC2,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC3_B_rkfish,rkfish,NTC3,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC4_B_rkfish,rkfish,NTC4,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC5_B_rkfish,rkfish,NTC5,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NTC6_B_rkfish,rkfish,NTC6,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pcr_blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e03770_C_rkfish,rkfish,e03770,C,1A,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03771_C_rkfish,rkfish,e03771,C,1B,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03772_C_rkfish,rkfish,e03772,C,1C,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03773_C_rkfish,rkfish,e03773,C,1D,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,sample,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03774_C_rkfish,rkfish,e03774,C,1E,2023,7,1,GOA,229-159,33,1,59.27416667,59.27483333,-151.0428333,-151.0455,59.25,98-103,0-100,T,field_blank,51,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:59,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03775_C_rkfish,rkfish,e03775,C,2A,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03776_C_rkfish,rkfish,e03776,C,2B,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03777_C_rkfish,rkfish,e03777,C,2C,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03778_C_rkfish,rkfish,e03778,C,2D,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,sample,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03779_C_rkfish,rkfish,e03779,C,2E,2023,7,9,GOA,254-173,33,2,59.92966667,59.9275,-149.0173333,-149.0128333,75,97-101,0-100,T,field_blank,75,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:17,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03780_C_rkfish,rkfish,e03780,C,3A,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03781_C_rkfish,rkfish,e03781,C,3B,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03782_C_rkfish,rkfish,e03782,C,3C,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03783_C_rkfish,rkfish,e03783,C,3D,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,sample,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03784_C_rkfish,rkfish,e03784,C,3E,2023,7,9,GOA,254-172,131,3,59.8755,59.87666667,-149.0111667,-149.0071667,103.5,93-94,100-200,T,field_blank,104,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03785_C_rkfish,rkfish,e03785,C,4A,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03786_C_rkfish,rkfish,e03786,C,4B,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03787_C_rkfish,rkfish,e03787,C,4C,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03788_C_rkfish,rkfish,e03788,C,4D,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,sample,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03789_C_rkfish,rkfish,e03789,C,4E,2023,7,9,GOA,255-171,131,4,59.79116667,59.78983333,-148.9645,-148.965,174.75,93-124,100-200,T,field_blank,175,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,17:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03790_C_rkfish,rkfish,e03790,C,5A,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03791_C_rkfish,rkfish,e03791,C,5B,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03792_C_rkfish,rkfish,e03792,C,5C,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_04_24,Qiagen,vial,100,filter in ethanol,trawl
e03793_C_rkfish,rkfish,e03793,C,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,,JC,2024_04_24,Qiagen,vial,100,NA,NA
e03794_C_rkfish,rkfish,e03794,C,5D,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,sample,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03795_C_rkfish,rkfish,e03795,C,5E,2023,7,11,GOA,263-167,133,5,59.6325,59.63133333,-148.3158333,-148.3253333,183.25,88-111,100-200,T,field_blank,183,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:02,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03796_C_rkfish,rkfish,e03796,C,6A,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03797_C_rkfish,rkfish,e03797,C,6B,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03798_C_rkfish,rkfish,e03798,C,6C,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03799_C_rkfish,rkfish,e03799,C,6D,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,sample,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,0.5L water filtered; filter in ethanol,trawl
e03800_C_rkfish,rkfish,e03800,C,6E,2023,7,11,GOA,262-167,133,6,59.62833333,59.627,-148.3438333,-148.3506667,184.25,86-97,100-200,UNK,field_blank,184,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,13:56,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03801_C_rkfish,rkfish,e03801,C,7A,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03802_C_rkfish,rkfish,e03802,C,7B,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03803_C_rkfish,rkfish,e03803,C,7C,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03804_C_rkfish,rkfish,e03804,C,7D,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,sample,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03805_C_rkfish,rkfish,e03805,C,7E,2023,7,11,GOA,265-168,33,7,59.69983333,59.7045,-148.084,-148.0956667,37,86-87,0-100,UNKUT,field_blank,38,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:47,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03806_C_rkfish,rkfish,e03806,C,9A,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03807_C_rkfish,rkfish,e03807,C,9B,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03808_C_rkfish,rkfish,e03808,C,9C,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03809_C_rkfish,rkfish,e03809,C,9D,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,sample,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03810_C_rkfish,rkfish,e03810,C,9E,2023,7,12,GOA,258-172,33,9,59.88666667,59.88766667,-148.6598333,-148.6633333,79.75,79-80,0-100,UNKUT,field_blank,80,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,14:11,2023 GOA bottom trawl,K D'Amelio,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,untrawlable
e03811_C_rkfish,rkfish,e03811,C,11A,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03812_C_rkfish,rkfish,e03812,C,11B,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03813_C_rkfish,rkfish,e03813,C,11C,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03814_C_rkfish,rkfish,e03814,C,11D,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03815_C_rkfish,rkfish,e03815,C,11E,2023,7,15,GOA,287-162,44,11,59.378,59.376,-146.2785,-146.292,76.5,75-77,0-100,UNKT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,15:25,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol; filter was bright orange,trawl
e03816_C_rkfish,rkfish,e03816,C,12A,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_19,Qiagen,vial,100,filter in ethanol,trawl
e03817_C_rkfish,rkfish,e03817,C,Extraction Blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extraction_blank,NA,1,NA,NA,NA,NA,NA,2023 GOA bottom trawl,NA,JC,2024_12_19,Qiagen,vial,100,NA,NA
e03818_C_rkfish,rkfish,e03818,C,12B,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03819_C_rkfish,rkfish,e03819,C,12C,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03820_C_rkfish,rkfish,e03820,C,12D,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,sample,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,trawl
e03821_C_rkfish,rkfish,e03821,C,12E,2023,7,15,GOA,288-162,44,12,59.39483333,59.39116667,-146.218,-146.2233333,98.5,72-80,0-100,UNKTUT,field_blank,98,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,18:24,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol; orange filter,trawl
e03822_C_rkfish,rkfish,e03822,C,13A,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03823_C_rkfish,rkfish,e03823,C,13B,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03824_C_rkfish,rkfish,e03824,C,13C,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03825_C_rkfish,rkfish,e03825,C,13D,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,sample,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
e03826_C_rkfish,rkfish,e03826,C,13E,2023,7,16,GOA,284-169,41,13,59.72633333,59.731,-146.5463333,-146.5496667,76.25,70-74,0-100,UT,field_blank,77,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,95% ethanol,9:10,2023 GOA bottom trawl,P Rojas,JC,2024_12_26,Qiagen,vial,100,filter in ethanol,untrawlable
